date,ADAUSD,XRPUSD,SOLUSD,BTCUSD,LTCUSD,ETHUSD,DOTUSD,DOGEUSD
2016-01-22 00:00:00,,,,14308.54,,,,
2016-01-23 00:00:00,,,,7020.14,,,,
2016-01-24 00:00:00,,,,5356.26,,,,
2016-01-25 00:00:00,,,,7943.7,,,,
2016-01-26 00:00:00,,,,6361.63,,,,
2016-01-27 00:00:00,,,,4234.46,,,,
2016-01-28 00:00:00,,,,11329.82,,,,
2016-01-29 00:00:00,,,,13500.22,,,,
2016-01-30 00:00:00,,,,2351.12,,,,
2016-01-31 00:00:00,,,,3752.13,,,,
2016-02-01 00:00:00,,,,7005.04,,,,
2016-02-02 00:00:00,,,,5655.12,,,,
2016-02-03 00:00:00,,,,7030.2,,,,
2016-02-04 00:00:00,,,,13133.51,,,,
2016-02-05 00:00:00,,,,7247.88,,,,
2016-02-06 00:00:00,,,,5702.07,,,,
2016-02-07 00:00:00,,,,2855.74,,,,
2016-02-08 00:00:00,,,,6907.71,,,,
2016-02-09 00:00:00,,,,5724.8,,,,
2016-02-10 00:00:00,,,,9979.76,,,,
2016-02-11 00:00:00,,,,6953.11,,,,
2016-02-12 00:00:00,,,,5714.98,,,,
2016-02-13 00:00:00,,,,6936.51,,,,
2016-02-14 00:00:00,,,,9555.92,,,,
2016-02-15 00:00:00,,,,7876.6,,,,
2016-02-16 00:00:00,,,,8208.39,,,,
2016-02-17 00:00:00,,,,11273.65,,,,
2016-02-18 00:00:00,,,,8537.45,,,,
2016-02-19 00:00:00,,,,4968.2,,,,
2016-02-20 00:00:00,,,,10802.06,,,,
2016-02-21 00:00:00,,,,10244.17,,,,
2016-02-22 00:00:00,,,,5823.89,,,,
2016-02-23 00:00:00,,,,10427.66,,,,
2016-02-24 00:00:00,,,,7236.69,,,,
2016-02-25 00:00:00,,,,5541.05,,,,
2016-02-26 00:00:00,,,,4310.49,,,,
2016-02-27 00:00:00,,,,4119.77,,,,
2016-02-28 00:00:00,,,,3435.21,,,,
2016-02-29 00:00:00,,,,8260.08,,,,
2016-03-01 00:00:00,,,,6763.52,,,,
2016-03-02 00:00:00,,,,5220.05,,,,
2016-03-03 00:00:00,,,,7304.22,,,,
2016-03-04 00:00:00,,,,7474.02,,,,
2016-03-05 00:00:00,,,,16205.36,,,,
2016-03-06 00:00:00,,,,5659.13,,,,
2016-03-07 00:00:00,,,,5793.31,,,,
2016-03-08 00:00:00,,,,5549.37,,,,
2016-03-09 00:00:00,,,,4832.17,,,,
2016-03-10 00:00:00,,,,5105.04,,,,
2016-03-11 00:00:00,,,,5905.9,,,,
2016-03-12 00:00:00,,,,4577.67,,,,
2016-03-13 00:00:00,,,,3254.44,,,,
2016-03-14 00:00:00,,,,4217.13,,,,
2016-03-15 00:00:00,,,,4500.81,,,,
2016-03-16 00:00:00,,,,4065.34,,,,
2016-03-17 00:00:00,,,,3703.74,,,,
2016-03-18 00:00:00,,,,6324.84,,,,
2016-03-19 00:00:00,,,,2840.41,,,,
2016-03-20 00:00:00,,,,2555.36,,,,
2016-03-21 00:00:00,,,,3491.93,,,,
2016-03-22 00:00:00,,,,3863.92,,,,
2016-03-23 00:00:00,,,,4908.2,,,,
2016-03-24 00:00:00,,,,2766.79,,,,
2016-03-25 00:00:00,,,,2550.63,,,,
2016-03-26 00:00:00,,,,1251.01,,,,
2016-03-27 00:00:00,,,,5033.3,,,,
2016-03-28 00:00:00,,,,3227.79,,,,
2016-03-29 00:00:00,,,,5894.96,,,,
2016-03-30 00:00:00,,,,4785.87,,,,
2016-03-31 00:00:00,,,,3669.08,,,,
2016-04-01 00:00:00,,,,3662.38,,,,
2016-04-02 00:00:00,,,,2052.82,,,,
2016-04-03 00:00:00,,,,1302.3,,,,
2016-04-04 00:00:00,,,,3434.14,,,,
2016-04-05 00:00:00,,,,3934.8,,,,
2016-04-06 00:00:00,,,,2389.51,,,,
2016-04-07 00:00:00,,,,3093.89,,,,
2016-04-08 00:00:00,,,,4501.64,,,,
2016-04-09 00:00:00,,,,3578.63,,,,
2016-04-10 00:00:00,,,,1735.02,,,,
2016-04-11 00:00:00,,,,3461.33,,,,
2016-04-12 00:00:00,,,,6052.84,,,,
2016-04-13 00:00:00,,,,3888.13,,,,
2016-04-14 00:00:00,,,,3844.83,,,,
2016-04-15 00:00:00,,,,4378.6,,,,
2016-04-16 00:00:00,,,,1824.13,,,,
2016-04-17 00:00:00,,,,1482.15,,,,
2016-04-18 00:00:00,,,,3175.38,,,,
2016-04-19 00:00:00,,,,3734.22,,,,
2016-04-20 00:00:00,,,,7279.21,,,,
2016-04-21 00:00:00,,,,5394.19,,,,
2016-04-22 00:00:00,,,,5482.08,,,,
2016-04-23 00:00:00,,,,2229.62,,,,
2016-04-24 00:00:00,,,,7012.4,,,,
2016-04-25 00:00:00,,,,5508.19,,,,
2016-04-26 00:00:00,,,,4611.27,,,,
2016-04-27 00:00:00,,,,6747.73,,,,
2016-04-28 00:00:00,,,,8725.35,,,,
2016-04-29 00:00:00,,,,2924.98,,,,
2016-04-30 00:00:00,,,,2413.28,,,,
2016-05-01 00:00:00,,,,1180.66,,,,
2016-05-02 00:00:00,,,,6326.81,,,,
2016-05-03 00:00:00,,,,5568.02,,,,
2016-05-04 00:00:00,,,,3295.73,,,,
2016-05-05 00:00:00,,,,2366.93,,,,
2016-05-06 00:00:00,,,,5517.34,,,,
2016-05-07 00:00:00,,,,1989.03,,,,
2016-05-08 00:00:00,,,,1294.05,,,,
2016-05-09 00:00:00,,,,3517.48,,,,
2016-05-10 00:00:00,,,,5664.75,,,,
2016-05-11 00:00:00,,,,3344.72,,,,
2016-05-12 00:00:00,,,,3404.27,,,,
2016-05-13 00:00:00,,,,2819.7,,,,
2016-05-14 00:00:00,,,,1344.33,,,,
2016-05-15 00:00:00,,,,1599.7,,,,
2016-05-16 00:00:00,,,,3075.4,,,,
2016-05-17 00:00:00,,,,3173.8,,,,
2016-05-18 00:00:00,,,,2588.67,,,,
2016-05-19 00:00:00,,,,5466.73,,,,
2016-05-20 00:00:00,,,,3414.13,,,,
2016-05-21 00:00:00,,,,1909.66,,,,
2016-05-22 00:00:00,,,,2294.47,,,,
2016-05-23 00:00:00,,,,2555.94,,,,
2016-05-24 00:00:00,,,,3053.33,,,,
2016-05-25 00:00:00,,,,3655.41,,,,
2016-05-26 00:00:00,,,,3763.09,,,,
